13031;21.5777;79;16.6806;26.4748;-7.3013;-2.6031;92
13033;17.6152;26;10.5563;24.6741;-13.4256;-0.8024;35
13035;27.754;39;18.5389;36.9691;-5.443;-13.0974;35
13037;15.9384;8;0.3921;31.4847;-23.5898;-7.613;12
13039;36.6379;44;25.6909;47.585;1.709;-23.7133;30
13043;18.4717;19;9.5168;27.4267;-14.4651;-3.555;25
13045;18.624;134;15.4232;21.8247;-8.5587;2.047;179
13047;24.4072;121;20.0453;28.7692;-3.9366;-4.8975;125
13049;26.9124;20;14.5969;39.228;-9.385;-15.3563;19
13051;30.5133;629;28.097;32.9297;4.1151;-9.058;501
13053;32.2499;8;3.6111;60.8887;-20.3708;-37.017;5
13055;17.6997;60;12.9547;22.4447;-11.0272;1.427;85
13057;20.5918;133;17.0498;24.1338;-6.9321;-0.2621;165
13059;21.1632;137;17.5154;24.8111;-6.4665;-0.9394;156
13061;16.5016;5;0;36.1619;-23.9819;-12.2902;8
13063;33.6127;390;30.2312;36.9941;6.2493;-13.1224;299
13065;22.6905;15;10.3191;35.0618;-13.6628;-11.1901;16
13067;27.6794;842;25.7945;29.5643;1.8126;-5.6926;790
13069;13.3655;40;9.1549;17.5761;-14.827;6.2956;74
13071;21.5188;104;17.2888;25.7488;-6.6931;-1.8771;115
13073;24.0169;82;18.7437;29.2901;-5.2382;-5.4184;92
13075;16.9058;31;9.8126;23.9991;-14.1693;-0.1274;40
13077;21.0836;104;16.9868;25.1805;-6.9951;-1.3088;122
13079;17.7694;12;5.632;29.9068;-18.3499;-6.0351;16
13081;16.758;35;10.9553;22.5607;-13.0266;1.311;56
13083;18.9291;29;11.8775;25.9808;-12.1044;-2.1091;38
13085;21.2141;17;9.9388;32.4894;-14.0431;-8.6177;21
13087;25.2747;64;18.9324;31.617;-5.0495;-7.7453;62
13089;22.3155;1053;20.9604;23.6705;-3.0215;0.2012;1141
13091;16.2639;38;10.5647;21.9631;-13.4172;1.9086;56
13093;14.783;15;6.7433;22.8228;-17.2386;1.0489;27
13095;24.2711;176;20.6662;27.8759;-3.3157;-4.0042;179
13097;27.8095;151;23.3408;32.2781;-0.6411;-8.4064;136
13099;16.2687;23;8.9921;23.5452;-14.9898;0.3265;33
13101;9.8586;3;0;30.7256;-23.9819;-6.8539;6
13103;24.1177;46;16.9838;31.2516;-6.9981;-7.3799;47
13105;13.2625;35;8.6583;17.8668;-15.3236;6.0049;61
13107;18.3697;44;12.7742;23.9653;-11.2077;-0.0936;61
13109;23.8058;23;13.2463;34.3652;-10.7356;-10.4935;24
13111;24.4817;71;18.6799;30.2834;-5.302;-6.4117;71
13113;24.4832;92;19.4132;29.5533;-4.5687;-5.6816;103
13115;19.7385;230;17.1453;22.3317;-6.8366;1.54;293
13117;18.4591;73;14.2021;22.7161;-9.7798;1.1556;102
13119;11.7832;31;7.3125;16.2539;-16.6694;7.6178;64
13121;23.8565;1322;22.5349;25.1782;-1.447;-1.3065;1263
13123;24.2268;47;17.0954;31.3582;-6.8865;-7.4865;48
13125;2.3374;1;0;17.2333;-23.9819;6.6384;10
13127;32.3405;222;28.0374;36.6435;4.0555;-12.7718;171
13129;22.6772;96;18.1077;27.2466;-5.8742;-3.3749;103
13131;13.7641;35;8.8677;18.6605;-15.1142;5.2112;59
13133;14.3805;17;6.4599;22.3012;-17.522;1.5705;30
13135;26.2467;452;23.7945;28.6989;-0.1874;-4.8272;462
