UTMX	UTMY	Idxa	Gridpt_no.	Sampled	Elev_mean	Slope_mean	Aspece_mean	Aspval_mean	Aspwest_mean	Cir_mean	Cir_median	Red_mean	Red_median	Grn_mean	Grn_median	SpringDist	StreamDist	Dist2Water	DepthClass
483109	4633443	98590006	987	y	2089.3	14.1317	73.0118	0.843504	0.655588	116.649	114	99.8639	98	84.8049	82	970.24479	871.17457	871.17457	Deep
483409	4633443	99001528	988	n	2054.88	14.6811	81.6765	0.687918	0.785752	131.227	127	118.413	113	101.195	96	671.69418	571.31713	571.31713	Shallow
483709	4633443	99001529	989	n	2016.14	11.4202	100.759	0.575846	0.770062	137.454	135	131.44	128	111.767	109	375.46132	271.77451	271.77451	Shallow
484009	4633443	99001530	990	n	2000.49	8.4792	158.46	0.438014	0.565367	138.53	139	119.506	120	105.431	107	103.77536	14.62365	14.62365	Deep
484309	4633443	99001531	991	n	2000.34	9.4434	154.984	0.239309	0.554831	125.062	124	117.142	117	97.5308	97	7.34776	71.20851	7.34776	Shallow
484609	4633443	99001532	992	n	1998.97	11.1741	166.109	0.159811	0.549707	135.48	137	130.511	132	108.788	110	304.91993	91.77752	91.77752	Shallow
484909	4633443	99001533	993	n	1995.85	12.5069	174.076	0.14432	0.535347	140.537	140	135.444	135	112.171	112	604.89531	89.46133	89.46133	Shallow
485209	4633443	99001534	994	n	1989.3	9.6813	165.568	0.168636	0.575212	133.507	132	129.911	128	104.339	103	904.88702	91.02447	91.02447	Shallow
485509	4633443	99001535	995	n	1982.79	8.1194	151.372	0.238658	0.628236	130.773	129	126.225	125	102.514	102	775.08386	81.99247	81.99247	Deep
485809	4633443	99001536	996	n	1972.65	3.8413	154.669	0.334526	0.679025	133.501	133	128.651	128	107.106	106	511.31288	24.24605	24.24605	Deep
486109	4633443	99001537	997	n	1969.89	5.2202	161.783	0.22692	0.601635	133.824	133	130.491	130	108.494	108	237.52682	48.02015	48.02015	Deep
486409	4633443	99001538	998	n	1969.47	5.7444	178.087	0.099751	0.510945	128.866	127	132.076	131	106.443	105	177.19231	96.49611	96.49611	Deep
486709	4633443	99001539	999	n	1968.55	4.7109	179.731	0.081882	0.501747	122.046	122	129.536	130	103.305	104	431.71199	191.4517	191.4517	Deep
487009	4633443	99001540	1000	n	1967.94	6.3641	183.108	0.107146	0.479684	125.608	126	135.553	135	107.043	107	323.94496	138.88761	138.88761	Deep
487309	4633443	99001541	1001	n	1969.35	7.5759	147.753	0.332966	0.677281	126.779	127	137.495	137	110.481	111	67.95929	67.95929	67.95929	Deep
487609	4633443	99001542	1002	n	1950.29	3.729	138.141	0.513232	0.699818	135.074	135	141.374	141	115.897	115	92.17909	38.29793	38.29793	Deep
487909	4633443	99001543	1003	n	1965.55	9.1149	223.418	0.051481	0.180822	115.623	115	131.209	131	101.699	102	347.97849	189.56119	189.56119	Shallow
488209	4633443	99001544	1004	n	1997.68	14.4679	198.373	0.067773	0.356483	121.828	124	137.118	139	107.48	109	533.90305	346.23194	346.23194	Shallow
488509	4633443	99001545	1005	n	2009.91	8.2611	149.605	0.394853	0.611493	119.079	122	132.073	133	103.553	105	407.45759	553.41601	407.45759	Shallow
488809	4633443	99001546	1006	n	1998.5	9.7028	142.209	0.428247	0.655307	126.606	126	137.202	137	108.819	109	461.82363	754.09052	461.82363	Shallow
489109	4633443	99001547	1007	n	1994.48	4.4015	138.852	0.372359	0.686152	121.507	121	133.611	133	106.109	106	513.65646	818.19145	513.65646	Deep
489409	4633443	99001548	1008	n	1983.37	4.2096	133.752	0.426457	0.774582	123.338	124	133.587	134	107.593	108	703.13928	973.17013	703.13928	Deep
489709	4633443	99001549	1009	n	1993.84	8.7153	247.118	0.14507	0.087043	105.896	105	119.538	119	91.0814	90	951.29739	1096.94088	951.29739	Deep
490009	4633443	99001550	1010	n	2048.43	16.5215	238.23	0.088491	0.103221	105.4	103	117.285	115	88.7203	88	1222.91807	1278.22817	1222.91807	Deep
490309	4633443	99001551	1011	n	2105.92	9.9232	179.909	0.231334	0.451372	119.895	122	126.969	128	102.505	103	1505.35395	1497.03887	1497.03887	Deep
490609	4633443	99001552	1012	n	2082.09	15.8099	149.011	0.409384	0.697134	122.843	132	128.507	135	102.314	112	1793.50283	1678.49365	1678.49365	Deep
490909	4633443	99001553	1013	n	2111.49	12.1518	210.867	0.218032	0.292065	108.712	109	118.486	118	93.8586	94	2084.99743	1728.31227	1728.31227	Deep
491209	4633443	99001554	1014	n	2096.21	14.2486	156.535	0.402717	0.659062	127.201	129	132.59	134	108.582	110	2080.26173	1822.74557	1822.74557	Deep
491509	4633443	99001555	1015	n	2077.19	9.85	111.356	0.562817	0.846765	131.327	131	135.902	136	113.663	114	2031.8777	1959.01494	1959.01494	Deep
491809	4633443	99001556	1016	n	2029.58	10.0355	113.104	0.557495	0.932339	139.084	139	140.411	140	118.647	118	2027.20623	1972.11984	1972.11984	Deep
492109	4633443	99001557	1017	n	2008.35	7.4764	193.666	0.261719	0.454458	127.329	128	128.021	128	106.698	107	2066.54379	1983.70733	1983.70733	Deep
492409	4633443	99001558	1018	n	2010.01	8.5115	189.974	0.300757	0.479136	129.807	130	130.008	130	107.777	108	2147.47325	2023.75185	2023.75185	Deep
492709	4633443	99001559	1019	n	1998	7.8876	91.8227	0.737612	0.911657	136.594	136	135.426	135	113.717	113	2265.54177	2096.16747	2096.16747	Deep
493009	4633443	99001560	1020	n	1969.51	5.2467	130.071	0.447684	0.730166	137.771	137	138.213	138	116.541	116	2415.30901	2191.75185	2191.75185	Deep
493309	4633443	99001561	1021	n	1954.1	4.1982	94.8641	0.682613	0.923567	135.169	135	134.755	135	113.388	113	2591.28457	2319.49244	2319.49244	Deep
475609	4633243	99001570	1022	n	1823.96	7.7275	302.96	0.535645	0.10789	188.15	195	128.933	128	127.739	127	4388.78771	2899.58586	2899.58586	Deep
475909	4633243	99001571	1023	n	1888.68	19.7393	258.481	0.558162	0.232257	150.288	149	134.363	131	113.133	108	4093.63356	2910.49073	2910.49073	Shallow
476209	4633243	99001572	1024	n	1935.97	17.1173	278.332	0.463086	0.148248	148.929	149	129.636	130	102.809	102	3799.23859	2952.00177	2952.00177	Shallow
476509	4633243	99001573	1025	n	1991.22	14.1885	240.252	0.2937	0.219926	154.734	155	136.94	139	109.163	110	3505.79406	3022.85834	3022.85834	Shallow
476809	4633243	99001574	1026	n	2080.87	24.6918	287.499	0.395457	0.034601	142.257	142	121.819	122	98.1697	98	3213.56034	3121.06243	3121.06243	MedDeep
477109	4633243	99001575	1027	n	2183.74	16.1117	270.2	0.603779	0.237454	137.454	137	117.087	113	96.9029	92	2922.90065	3244.13144	2922.90065	Shallow
477409	4633243	99001576	1028	n	2223.51	8.8049	244.778	0.121004	0.074002	141.538	141	132.269	134	108.451	109	2634.33603	3389.35789	2634.33603	Medium
477709	4633243	99001577	1029	n	2239.71	4.1612	109.253	0.637708	0.802971	133.257	134	117.229	118	95.6202	95	2348.63885	3554.0266	2348.63885	Medium
478009	4633243	99001578	1030	n	2224.18	3.297	127.764	0.458109	0.817764	134.785	135	117.238	118	95.9495	96	2066.99845	3397.47442	2066.99845	Medium
478309	4633243	99001579	1031	n	2212.55	5.3137	142.613	0.376879	0.714156	135.833	137	113.639	114	93.6857	94	1791.32931	3117.47503	1791.32931	Medium
478609	4633243	99001580	1032	n	2223.73	6.5089	223.14	0.064799	0.177637	136.878	137	120.696	120	98.0469	97	1524.87338	2840.25244	1524.87338	Medium
478909	4633243	99001581	1033	n	2227.34	4.2309	89.0358	0.804801	0.82259	123.709	123	100.193	100	81.6124	80	1273.42725	2566.57814	1273.42725	Shallow
479209	4633243	40024978	1034	y	2206.15	8.5319	61.9325	0.916743	0.801643	122.706	122	93.4851	95	77.6028	79	1047.85261	2298.02304	1047.85261	Shallow
479509	4633243	99001583	1035	n	2175.06	10.5346	91.8309	0.858888	0.74389	121.583	118	91.1662	90	77.2422	74	868.54661	2035.7328	868.54661	Medium
479809	4633243	99001584	1036	n	2159.98	7.5783	81.0309	0.960133	0.669512	119.162	116	102.414	98	85.5344	81	768.6035	1784.02791	768.6035	Shallow
480109	4633243	99001585	1037	n	2148.66	8.5078	80.9773	0.964727	0.628609	120.044	117	103.21	99	87.2336	82	779.18512	1547.64041	779.18512	Shallow
480409	4633243	99001586	1038	n	2126.19	13.7389	79.3054	0.721463	0.653752	121.454	114	99.3211	91	85.7826	75	896.38584	1330.81515	896.38584	Medium
480709	4633243	99001587	1039	n	2109.96	17.8521	127.124	0.43597	0.567959	137.536	135	112.328	109	101.629	98	1086.22544	1146.92834	1086.22544	Shallow
481009	4633243	99001588	1040	n	2140.45	14.1882	221.784	0.056902	0.202431	131.102	130	115.308	113	99.5637	97	945.02098	967.77485	945.02098	Shallow
481309	4633243	99001589	1041	n	2163.76	9.6179	177.894	0.141543	0.482787	132.867	133	120.954	121	104.805	104	655.99745	799.84734	655.99745	Shallow
481609	4633243	99001590	1042	n	2151.83	9.4269	108.342	0.638387	0.851702	129.221	128	112.489	112	97.174	95	384.18831	685.78444	384.18831	Shallow
481909	4633243	40024980	1043	y	2116.74	6.0879	170.631	0.308616	0.563493	122.261	122	104.881	105	86.1743	86	211.82224	624.85348	211.82224	Medium
482209	4633243	99001592	1044	n	2134.76	3.7171	231.821	0.334297	0.251043	122.358	122	112.808	113	91.5451	91	349.48057	698.14039	349.48057	Medium
482509	4633243	99001593	1045	n	2126.86	10.1751	116.942	0.513436	0.787469	135.744	133	125.151	123	104.764	101	615.95834	874.27577	615.95834	Medium
482809	4633243	99001594	1046	n	2099.32	18.896	149.198	0.275045	0.635372	145.773	148	140.911	144	121.119	124	903.69944	1105.13178	903.69944	Shallow
483109	4633243	99001595	1047	n	2063.38	21.7	155.824	0.209878	0.701272	158.18	159	156.929	158	135.732	136	974.51352	888.95826	888.95826	Shallow
483409	4633243	99001596	1048	n	2022.71	15.0115	186.413	0.383503	0.66957	143.537	144	135.972	136	117.697	118	677.84565	598.08437	598.08437	Shallow
483709	4633243	99001597	1049	n	2017.54	14.2545	289.052	0.701163	0.457939	110.662	104	99.7789	93	82.5524	76	386.35846	324.28852	324.28852	Deep
484009	4633243	99001598	1050	n	2023.16	15.1217	153.394	0.938109	0.526878	105.013	105	92.4028	93	74.9556	76	138.09773	138.09773	138.09773	Deep
484309	4633243	99001599	1051	n	2015.76	14.7604	62.5439	0.960698	0.570472	108.957	109	96.5013	96	77.992	78	205.55951	108.93629	108.93629	Deep
484609	4633243	99001600	1052	n	2012.4	15.9529	169.059	0.928002	0.504048	109.222	110	97.8559	98	78.6409	79	367.66409	93.8468	93.8468	Deep
484909	4633243	99001601	1053	n	1998.19	11.9601	71.9732	0.964142	0.616119	119.171	120	106.084	107	87.1643	88	638.82632	93.78328	93.78328	Deep
485209	4633243	99001602	1054	n	1992.2	10.5747	138.453	0.939197	0.51953	108.29	108	102.349	103	81.9638	82	780.39384	96.67212	96.67212	Deep
485509	4633243	99001603	1055	n	1986.29	9.0972	20.4763	0.967549	0.586883	110.329	110	107.871	108	86.4811	87	592.89668	110.87838	110.87838	Deep
485809	4633243	99001604	1056	n	1976.47	5.7773	47.3971	0.975814	0.698371	119.996	117	116.644	114	95.3516	92	495.32062	126.39624	126.39624	Deep
486109	4633243	99001605	1057	n	1968.03	2.8876	37.6509	0.966254	0.761782	126.665	127	121.636	122	101.33	101	200.80001	93.04606	93.04606	Deep
486409	4633243	99001606	1058	n	1963.21	2.6903	86.5722	0.890968	0.653092	126.782	125	118.499	120	100.088	99	123.6882	27.20694	27.20694	Deep
486709	4633243	99001607	1059	n	1960.34	4.1368	101.305	0.561964	0.611553	122.358	123	125.15	125	102.148	102	412.64621	7.32809	7.32809	Deep
487009	4633243	99001608	1060	n	1955.04	3.7742	89.159	0.660509	0.640297	124.976	125	130.771	130	107.143	106	344.44448	30.81167	30.81167	Deep
487309	4633243	99001609	1061	n	1951.32	2.8188	143.712	0.306399	0.680184	134.702	135	139.373	141	116.996	118	135.35185	84.69631	84.69631	Deep
487609	4633243	99001610	1062	n	1947.09	1.2334	124.866	0.604813	0.787767	130.884	129	133.35	132	111.388	109	121.82683	37.59383	37.59383	Deep
487909	4633243	99001611	1063	n	1946.77	3.7236	159.141	0.293232	0.550181	135.392	135	137.243	138	114.098	113	356.97874	13.83222	13.83222	Deep
488209	4633243	99001612	1064	n	1959.39	9.124	198.517	0.029588	0.347834	126.425	126	140.19	140	111.728	111	404.00819	212.21815	212.21815	Shallow
488509	4633243	99001613	1065	n	1987.04	12.6972	212.107	0.083423	0.232261	105.24	106	122.736	123	93.4398	94	210.21856	413.72809	210.21856	Shallow
488809	4633243	99001614	1066	n	1985.02	12.9025	156.695	0.380759	0.634585	126.854	131	138.646	142	108.11	112	265.39071	554.21491	265.39071	Shallow
489109	4633243	99001615	1067	n	1992.73	5.3147	124.54	0.683855	0.49717	112.937	114	127.251	127	98.8984	100	347.84209	638.54436	347.84209	Deep
489409	4633243	99001616	1068	n	1981.29	5.5251	69.9671	0.81036	0.842196	121.379	121	130.006	130	104.655	105	592.92158	784.7438	592.92158	Deep
489709	4633243	99001617	1069	n	1983.34	7.0389	229.395	0.108131	0.162955	115.152	113	127.419	126	99.8079	98	872.99364	932.0842	872.99364	Deep
490009	4633243	99001618	1070	n	2015.34	11.7414	232.481	0.073725	0.13264	113.627	112	122.577	121	94.4585	94	1163.04763	1138.58198	1138.58198	Deep
490309	4633243	99001619	1071	n	2079.78	16.4054	215.504	0.146553	0.225223	111.888	107	121.291	119	95.8373	93	1457.13475	1365.8521	1365.8521	Deep
490609	4633243	99001620	1072	n	2061.28	19.0116	163.046	0.435381	0.628985	129.352	144	135.47	148	107.492	123	1753.22661	1483.24874	1483.24874	Deep
490909	4633243	99001621	1073	n	2096.26	14.7207	219.017	0.335524	0.270321	106.701	100	114.849	112	90.5836	87	1984.1755	1534.71983	1534.71983	Deep
491209	4633243	99001622	1074	n	2072.3	17.0141	96.04	0.682351	0.813198	132.696	133	136.039	136	112.073	112	1886.26364	1640.33627	1640.33627	Deep
491509	4633243	99001623	1075	n	2047.18	16.4534	168.109	0.250664	0.551312	132.919	136	140.67	143	114.911	118	1832.7653	1790.54216	1790.54216	Deep
491809	4633243	99001624	1076	n	2022.07	8.8775	113.823	0.551013	0.897589	142.063	141	145.063	144	123.232	122	1827.58496	1772.2749	1772.2749	Deep
492109	4633243	99001625	1077	n	1998.57	8.3451	121.255	0.569052	0.74522	131.655	133	131.202	133	110.488	112	1871.12397	1785.16006	1785.16006	Deep
492409	4633243	99001626	1078	n	1997.47	10.569	211.613	0.245646	0.319422	129.119	129	130.465	131	106.721	107	1960.13852	1827.25839	1827.25839	Deep
492709	4633243	99001627	1079	n	2003.5	11.0375	89.6682	0.793485	0.76734	135.631	136	134.221	134	110.989	111	2088.82291	1903.42315	1903.42315	Deep
493009	4633243	99001628	1080	n	1964.29	6.7636	87.6122	0.714951	0.887341	135.435	135	134.177	134	112.731	112	2250.38203	2008.20264	2008.20264	Deep
493309	4633243	99001629	1081	n	1946.12	6.5175	135.387	0.383893	0.710317	138.687	138	138.926	138	117.185	116	2438.28985	2137.59244	2137.59244	Deep
475609	4633043	99001638	1082	n	1831.98	6.4852	287.508	0.399105	0.052791	172.498	172	148.147	151	131.405	133	4358.66485	2699.61105	2699.61105	Deep
475909	4633043	99001639	1083	n	1891.39	17.1793	238.994	0.204549	0.162272	154.697	156	137.49	141	117.762	119	4061.32212	2711.32034	2711.32034	Shallow
476209	4633043	99001640	1084	n	1932.26	11.9335	235.658	0.210263	0.236747	152.823	155	132.659	138	106.176	109	3764.40108	2755.8331	2755.8331	Shallow
476509	4633043	99001641	1085	n	1983.07	20.7628	245.275	0.314695	0.156538	152.415	153	133.065	136	108.219	110	3468.01004	2831.60276	2831.60276	MedDeep
476809	4633043	99001642	1086	n	2110.66	24.7266	264.212	0.317887	0.111723	140.421	142	119.973	123	95.0833	97	3172.29755	2936.21054	2936.21054	MedDeep
477109	4633043	99001643	1087	n	2184.23	16.3456	205.432	0.137914	0.329067	155.649	157	142.501	148	122.36	126	2877.47283	3066.70678	2877.47283	Shallow
477409	4633043	99001644	1088	n	2198.02	16.401	205.499	0.126257	0.332573	151.634	152	141.766	143	119.435	119	2583.83978	3219.94543	2583.83978	Shallow
477709	4633043	99001645	1089	n	2239.94	10.6372	180.654	0.491615	0.444263	137.297	135	123.187	121	100.486	97	2291.85648	3392.8464	2291.85648	Shallow
478009	4633043	99001646	1090	n	2220.93	4.4817	80.7145	0.758939	0.899084	133.467	134	114.347	115	93.7929	95	2002.2448	3333.99671	2002.2448	Medium
478309	4633043	99001647	1091	n	2205.51	5.0362	110.755	0.610663	0.715579	131.464	132	110.17	112	89.7682	91	1716.2058	3048.17194	1716.2058	Shallow
478609	4633043	99001648	1092	n	2213.38	5.9425	251.433	0.133251	0.03682	133.026	133	114.447	114	90.7197	91	1435.87621	2765.35175	1435.87621	Medium
478909	4633043	99001649	1093	n	2229.78	3.4811	123.665	0.595033	0.702415	125.837	124	105.289	103	85.7088	83	1165.38346	2486.56157	1165.38346	Shallow
479209	4633043	99001650	1094	n	2215.27	5.4017	80.6419	0.742093	0.830448	122.885	123	100.65	103	81.0679	82	913.50793	2210.45059	913.50793	Shallow
479509	4633043	99001651	1095	n	2200.42	10.7775	157.614	0.828396	0.637887	125.77	125	96.5664	98	80.6459	79	700.62462	1939.9127	700.62462	Shallow
479809	4633043	99001652	1096	n	2171.26	4.817	94.135	0.671623	0.869351	121.986	119	103.788	102	84.8942	82	572.0603	1675.65146	572.0603	Medium
480109	4633043	99001653	1097	n	2159.47	2.5556	161.663	0.385394	0.604815	117.864	117	102.602	101	83.4005	82	586.20058	1423.67671	586.20058	Medium
480409	4633043	99001654	1098	n	2151.58	6.908	105.099	0.680039	0.717744	119.438	119	98.935	99	81.0682	80	734.85321	1189.6935	734.85321	Medium
480709	4633043	99001655	1099	n	2112.88	14.3647	116.171	0.601842	0.787363	134.112	134	113.963	114	100.325	100	957.28124	983.6393	957.28124	Medium
481009	4633043	99001656	1100	n	2110.41	16.9586	211.705	0.137861	0.3036	151.481	153	140.353	141	127.162	127	921.28279	820.46228	820.46228	Shallow
481309	4633043	99001657	1101	n	2130.59	13.5197	194.86	0.099821	0.392141	132.484	129	116.956	113	100.298	96	621.31311	628.69502	621.31311	Shallow
481609	4633043	99001658	1102	n	2146.35	12.166	147.924	0.457579	0.64279	135.883	134	124.028	125	109.157	107	321.40004	492.95229	321.40004	Shallow
481909	4633043	99001659	1103	n	2105.48	10.445	121.295	0.582019	0.747312	127.246	126	108.798	107	94.079	92	23.79063	424.90414	23.79063	Shallow
482209	4633043	99001660	1104	n	2114.12	16.35	178.712	0.155473	0.508693	135.824	133	129.079	127	111.459	109	278.98745	526.78426	278.98745	Shallow
482509	4633043	99001661	1105	n	2071.56	19.2701	153.454	0.226767	0.719141	150.442	149	145.075	142	126.039	124	578.87996	744.62056	578.87996	Shallow
482809	4633043	99001662	1106	n	2036.48	17.52	203.988	0.43823	0.600684	134.331	136	123.086	123	106.801	107	864.45048	1005.69275	864.45048	Deep
483109	4633043	40024981	1107	y	2032.23	16.169	281.336	0.690118	0.46369	111.983	106	95.86	87	81.7693	73	1018.81218	949.49905	949.49905	Deep
483409	4633043	99001664	1108	n	2047.64	17.8999	257.254	0.897347	0.451551	103.074	103	78.9919	80	67.1471	68	740.11917	684.84055	684.84055	Deep
483709	4633043	99001665	1109	n	2071.49	18.242	331.289	0.804042	0.315101	92.3205	93	82.3173	82	63.7852	64	487.41616	465.25767	465.25767	Deep
484009	4633043	99001666	1110	n	2081.7	16.2332	130.936	0.93065	0.554711	107.376	109	94.4189	94	76.9026	78	327.67764	325.76824	325.76824	Deep
484309	4633043	40024982	1111	y	2071.89	15.308	104.13	0.950375	0.606591	112.161	112	98.8719	97	81.4248	81	396.44768	301.67531	301.67531	Deep
484609	4633043	99001668	1112	n	2069.16	13.8432	220.61	0.890639	0.492262	107.344	107	101.699	101	80.2826	79	507.32397	293.81302	293.81302	Deep
484909	4633043	99001669	1113	n	2044.66	14.8194	46.5991	0.976604	0.726821	116.071	117	101.748	101	84.5645	85	728.21685	289.35109	289.35109	Deep
485209	4633043	99001670	1114	n	2042.42	14.7826	185.94	0.850721	0.410355	105.716	106	102.214	101	80.152	80	663.16366	291.67902	291.67902	Deep
485509	4633043	99001671	1115	n	2036.57	16.0705	41.9382	0.969072	0.600008	114.034	114	110.611	110	89.227	89	426.96366	300.99115	300.99115	Deep
485809	4633043	99001672	1116	n	2007.71	13.5274	95.2243	0.961702	0.682021	119.18	119	116.523	117	94.5745	95	323.74357	305.09725	305.09725	Deep
486109	4633043	99001673	1117	n	1987.89	10.1948	112.696	0.954831	0.617392	116.567	116	118.811	118	94.0015	93	322.83479	288.37341	288.37341	Deep
486409	4633043	99001674	1118	n	1984.69	8.6522	186.571	0.922839	0.511531	113.093	112	119.49	119	93.2388	92	281.42571	226.01218	226.01218	Deep
486709	4633043	99001675	1119	n	1979.82	7.2855	54.5166	0.794624	0.700099	117.3	114	128.11	125	100.277	97	483.91999	174.10613	174.10613	Deep
487009	4633043	99001676	1120	n	1964.44	6.4174	83.9057	0.677255	0.798623	123.077	122	130.903	129	105.024	104	460.80761	205.01595	205.01595	Deep
487309	4633043	99001677	1121	n	1952.52	2.7567	115.956	0.874103	0.679061	140.448	145	147.392	152	122.813	126	334.69655	96.09188	96.09188	Deep
487609	4633043	99001678	1122	n	1950.51	2.749	99.2464	0.9497	0.584978	130.998	129	136.267	134	111.898	110	318.09837	130.41697	130.41697	Deep
487909	4633043	99001679	1123	n	1945.08	1.8856	76.5515	0.869716	0.820513	145.327	147	143.049	145	121.744	123	462.36199	106.84639	106.84639	Deep
